TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_QTY,STORE_ID,STORE_LOCATION,PRODUCT_ID,UNIT_PRICE,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,WEEK,MONTH,REVENUE
89950,2023/05/09,03:24.0,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tuesday,May,3.25
89951,2023/05/09,05:13.0,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tuesday,May,2.5
89952,2023/05/09,05:21.0,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tuesday,May,6.2
89953,2023/05/09,07:50.0,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tuesday,May,3
89954,2023/05/09,12:24.0,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Tuesday,May,6
89955,2023/05/09,13:34.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tuesday,May,3
89956,2023/05/09,15:02.0,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tuesday,May,3.75
89957,2023/05/09,16:04.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tuesday,May,5
89958,2023/05/09,17:53.0,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tuesday,May,2.2
89959,2023/05/09,18:20.0,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tuesday,May,2.5
89960,2023/05/09,19:02.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tuesday,May,6
89961,2023/05/09,20:15.0,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tuesday,May,3.1
89962,2023/05/09,20:57.0,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Tuesday,May,6
89963,2023/05/09,20:57.0,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Tuesday,May,0.8
89964,2023/05/09,21:34.0,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tuesday,May,4.9
89965,2023/05/09,21:34.0,1,5,Lower Manhattan,69,4.06,Bakery,Biscotti,Hazelnut Biscotti,Tuesday,May,4.06
89966,2023/05/09,21:34.0,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,Tuesday,May,9.5
89967,2023/05/09,21:34.0,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug,Tuesday,May,12
89968,2023/05/09,23:24.0,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tuesday,May,3
89969,2023/05/09,25:52.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Tuesday,May,3
89970,2023/05/09,30:05.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tuesday,May,2.55
89971,2023/05/09,33:16.0,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tuesday,May,3.1
89972,2023/05/09,33:27.0,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tuesday,May,2.5
89973,2023/05/09,35:01.0,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tuesday,May,2.45
89974,2023/05/09,36:38.0,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tuesday,May,2.5
89975,2023/05/09,38:29.0,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tuesday,May,9.5
89976,2023/05/09,39:15.0,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tuesday,May,4
89977,2023/05/09,39:19.0,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tuesday,May,2.2
89978,2023/05/09,39:19.0,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Tuesday,May,3.25
89979,2023/05/09,40:09.0,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tuesday,May,7
89980,2023/05/09,42:36.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tuesday,May,5
89981,2023/05/09,45:28.0,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tuesday,May,4.4
89982,2023/05/09,45:28.0,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Tuesday,May,3.5
89983,2023/05/09,47:51.0,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Tuesday,May,6
89984,2023/05/09,47:51.0,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Tuesday,May,0.8
89985,2023/05/09,50:29.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tuesday,May,5
89986,2023/05/09,52:56.0,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Tuesday,May,3
89987,2023/05/09,52:56.0,1,5,Lower Manhattan,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,Tuesday,May,20.45
89988,2023/05/09,53:14.0,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tuesday,May,8.5
89989,2023/05/09,54:14.0,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Tuesday,May,6
89990,2023/05/09,58:13.0,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tuesday,May,3.75
89991,2023/05/09,01:09.0,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tuesday,May,2.2
89992,2023/05/09,05:01.0,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tuesday,May,2
89993,2023/05/09,14:30.0,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tuesday,May,3.75
89994,2023/05/09,27:39.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tuesday,May,8.5
89995,2023/05/10,00:52.0,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wednesday,May,8
89996,2023/05/10,02:35.0,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Wednesday,May,2.5
89997,2023/05/10,02:35.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Wednesday,May,4.5
89998,2023/05/10,02:43.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
89999,2023/05/10,04:51.0,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Wednesday,May,3.5
90000,2023/05/10,04:55.0,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Wednesday,May,2.5
90001,2023/05/10,05:22.0,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wednesday,May,4
90002,2023/05/10,06:35.0,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wednesday,May,2
90003,2023/05/10,08:14.0,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wednesday,May,2.55
90004,2023/05/10,08:14.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Wednesday,May,3.25
90005,2023/05/10,08:17.0,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wednesday,May,4.5
90006,2023/05/10,11:01.0,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wednesday,May,7
90007,2023/05/10,11:26.0,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wednesday,May,6
90008,2023/05/10,16:25.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90009,2023/05/10,16:25.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90010,2023/05/10,16:59.0,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wednesday,May,5
90011,2023/05/10,16:59.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Wednesday,May,4.5
90012,2023/05/10,19:49.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Wednesday,May,8.5
90013,2023/05/10,19:49.0,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Wednesday,May,1.6
90014,2023/05/10,22:51.0,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wednesday,May,2.5
90015,2023/05/10,30:11.0,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wednesday,May,6.2
90016,2023/05/10,30:11.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90017,2023/05/10,30:32.0,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wednesday,May,7
90018,2023/05/10,31:12.0,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Wednesday,May,5
90019,2023/05/10,31:32.0,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Wednesday,May,6
90020,2023/05/10,31:32.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Wednesday,May,3.5
90021,2023/05/10,31:46.0,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wednesday,May,4.5
90022,2023/05/10,31:46.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Wednesday,May,3.25
90023,2023/05/10,32:05.0,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Wednesday,May,5
90024,2023/05/10,32:05.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Wednesday,May,3
90025,2023/05/10,32:57.0,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wednesday,May,5
90026,2023/05/10,32:57.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90027,2023/05/10,33:08.0,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Wednesday,May,6
90028,2023/05/10,33:08.0,1,8,Hell's Kitchen,13,8.95,Loose Tea,Black tea,English Breakfast,Wednesday,May,8.95
90029,2023/05/10,33:30.0,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wednesday,May,5.1
90030,2023/05/10,33:33.0,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,7.5
90031,2023/05/10,33:33.0,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Wednesday,May,1.6
90032,2023/05/10,34:43.0,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wednesday,May,4
90033,2023/05/10,35:29.0,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wednesday,May,6.2
90034,2023/05/10,36:55.0,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wednesday,May,5
90035,2023/05/10,37:13.0,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wednesday,May,3
90036,2023/05/10,38:38.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Wednesday,May,3
90037,2023/05/10,39:19.0,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wednesday,May,6.2
90038,2023/05/10,39:57.0,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wednesday,May,2
90039,2023/05/10,40:02.0,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Wednesday,May,6
90040,2023/05/10,40:35.0,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,3.75
90041,2023/05/10,40:35.0,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Wednesday,May,1.6
90042,2023/05/10,40:35.0,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Wednesday,May,3.75
90043,2023/05/10,41:03.0,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wednesday,May,3
90044,2023/05/10,42:13.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90045,2023/05/10,42:13.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90046,2023/05/10,42:33.0,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Wednesday,May,7.5
90047,2023/05/10,42:33.0,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Wednesday,May,1.6
90048,2023/05/10,43:06.0,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Wednesday,May,2.5
90049,2023/05/10,44:29.0,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Wednesday,May,2.2
90050,2023/05/10,45:12.0,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wednesday,May,8
90051,2023/05/10,45:20.0,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Wednesday,May,3
90052,2023/05/10,45:47.0,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Wednesday,May,3
90053,2023/05/10,46:00.0,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wednesday,May,2
90054,2023/05/10,46:30.0,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wednesday,May,2.55
90055,2023/05/10,49:30.0,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Wednesday,May,2.5
90056,2023/05/10,49:48.0,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Wednesday,May,9
90057,2023/05/10,50:08.0,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Wednesday,May,8
90058,2023/05/10,50:33.0,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Wednesday,May,3
90059,2023/05/10,53:16.0,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Wednesday,May,6
90060,2023/05/10,53:33.0,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wednesday,May,3
90061,2023/05/10,54:25.0,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Wednesday,May,2.5
90062,2023/05/10,54:25.0,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Wednesday,May,3.75
90063,2023/05/10,54:49.0,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Wednesday,May,3.1
90064,2023/05/10,55:48.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Wednesday,May,3.5
90065,2023/05/10,56:10.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Wednesday,May,3
90066,2023/05/10,56:10.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Wednesday,May,3.25
90067,2023/05/10,57:23.0,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Wednesday,May,2
90068,2023/05/10,57:55.0,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wednesday,May,3
90069,2023/05/10,59:36.0,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Wednesday,May,4
90070,2023/05/10,59:36.0,1,5,Lower Manhattan,1,18,Coffee beans,Organic Beans,Brazilian - Organic,Wednesday,May,18
90071,2023/05/10,59:46.0,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wednesday,May,3.75
90072,2023/05/10,00:48.0,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,3.75
90073,2023/05/10,00:48.0,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Wednesday,May,1.6
90074,2023/05/10,00:48.0,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,Wednesday,May,3
90075,2023/05/10,00:52.0,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,7.5
90076,2023/05/10,00:52.0,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Wednesday,May,1.6
90077,2023/05/10,01:05.0,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wednesday,May,7.5
90078,2023/05/10,01:09.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Wednesday,May,8.5
90079,2023/05/10,01:09.0,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Wednesday,May,0.8
90080,2023/05/10,01:09.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Wednesday,May,4.5
90081,2023/05/10,01:28.0,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Wednesday,May,5
90082,2023/05/10,01:33.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Wednesday,May,3.5
90083,2023/05/10,01:48.0,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Wednesday,May,6
90084,2023/05/10,02:38.0,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Wednesday,May,3
90085,2023/05/10,02:38.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Wednesday,May,4.5
90086,2023/05/10,03:21.0,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Wednesday,May,9.5
90087,2023/05/10,03:21.0,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Wednesday,May,3.25
90088,2023/05/10,04:25.0,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Wednesday,May,6.2
90089,2023/05/10,04:25.0,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Wednesday,May,3.5
90090,2023/05/10,05:07.0,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Wednesday,May,2.5
90091,2023/05/10,05:20.0,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Wednesday,May,3
90092,2023/05/10,05:49.0,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wednesday,May,6
90093,2023/05/10,06:04.0,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wednesday,May,2.5
90094,2023/05/10,07:53.0,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Wednesday,May,2.5
90095,2023/05/10,08:16.0,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Wednesday,May,2.5
90096,2023/05/10,08:16.0,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Wednesday,May,3
90097,2023/05/10,08:36.0,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wednesday,May,5
90098,2023/05/10,08:36.0,1,8,Hell's Kitchen,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,Wednesday,May,15
90099,2023/05/10,08:54.0,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Wednesday,May,4.75
90100,2023/05/10,09:15.0,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Wednesday,May,6
90101,2023/05/10,09:32.0,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wednesday,May,3
90102,2023/05/10,11:07.0,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,7.5
90103,2023/05/10,11:07.0,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Wednesday,May,0.8
90104,2023/05/10,11:07.0,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90105,2023/05/10,11:07.0,1,3,Astoria,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast,Wednesday,May,15
90106,2023/05/10,11:40.0,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90107,2023/05/10,11:40.0,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90108,2023/05/10,12:09.0,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Wednesday,May,2.5
90109,2023/05/10,12:50.0,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Wednesday,May,3.1
90110,2023/05/10,12:51.0,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Wednesday,May,5
90111,2023/05/10,13:52.0,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Wednesday,May,3
90112,2023/05/10,14:13.0,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Wednesday,May,3
90113,2023/05/10,14:39.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90114,2023/05/10,14:39.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
90115,2023/05/10,15:12.0,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Wednesday,May,7.5
90116,2023/05/10,15:12.0,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,Wednesday,May,0.8
90117,2023/05/10,15:12.0,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Wednesday,May,3.75
90118,2023/05/10,15:21.0,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Wednesday,May,5
90119,2023/05/10,15:22.0,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Wednesday,May,7
90120,2023/05/10,15:22.0,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Wednesday,May,3.5
90121,2023/05/10,16:08.0,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Wednesday,May,2.5
90122,2023/05/10,16:08.0,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wednesday,May,5
90123,2023/05/10,16:22.0,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Wednesday,May,4.25
90124,2023/05/10,16:22.0,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Wednesday,May,0.8
90125,2023/05/10,16:35.0,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Wednesday,May,6
90126,2023/05/10,18:14.0,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Wednesday,May,5
90127,2023/05/10,18:14.0,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Wednesday,May,3.75
90128,2023/05/10,18:24.0,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Wednesday,May,2
90129,2023/05/10,18:38.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Wednesday,May,3.5
90130,2023/05/10,20:05.0,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Wednesday,May,7.5
90131,2023/05/10,20:15.0,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Wednesday,May,7
90132,2023/05/10,20:32.0,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wednesday,May,6
90133,2023/05/10,20:32.0,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Wednesday,May,3.25
90134,2023/05/10,21:13.0,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Wednesday,May,3
90135,2023/05/10,21:13.0,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Wednesday,May,1.6
90136,2023/05/10,22:18.0,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Wednesday,May,6
90137,2023/05/10,22:18.0,1,8,Hell's Kitchen,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,Wednesday,May,19.75
90138,2023/05/10,24:02.0,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Wednesday,May,2
90139,2023/05/10,24:26.0,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Wednesday,May,3
90140,2023/05/10,25:18.0,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Wednesday,May,4.4
90141,2023/05/10,26:13.0,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Wednesday,May,2.5
90142,2023/05/10,28:09.0,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Wednesday,May,6
90143,2023/05/10,28:53.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Wednesday,May,6
90144,2023/05/10,29:06.0,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Wednesday,May,2.55
90145,2023/05/10,29:06.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Wednesday,May,3.75
